"Coefficients d'impôt en pourcentage (%)","...2","...3","...4","...5","...6","...7","...8","...9","...10","...11","...12","...13","...14","...15","...16","...17","...18","...19","...20"
"2024.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"Impôt sur le revenu",NA,NA,NA,NA,"Impôt sur la fortune",NA,NA,NA,NA,"Bénéfice",NA,NA,"Capital",NA,NA
"Canton-Id","Canton","OFS-Id","Commune","Canton","Commune","Église réformée","Église catholique-romaine","Église catholique-chrétienne","Canton","Commune","Église réformée","Église catholique-romaine","Église catholique-chrétienne","Canton","Commune","Église","Canton","Commune","Église"
"25.0","GE","6624.0","Gy","147.5","46.0","16.0","16.0","0.0","147.5","46.0","6.0","6.0","0.0","188.5","46.0","0.0","177.5","46.0","0.0"
"25.0","GE","6625.0","Hermance","147.5","42.0","16.0","16.0","0.0","147.5","42.0","6.0","6.0","0.0","188.5","42.0","0.0","177.5","42.0","0.0"
"25.0","GE","6626.0","Jussy","147.5","41.0","16.0","16.0","0.0","147.5","41.0","6.0","6.0","0.0","188.5","41.0","0.0","177.5","41.0","0.0"
"25.0","GE","6627.0","Laconnex","147.5","44.0","16.0","16.0","0.0","147.5","44.0","6.0","6.0","0.0","188.5","44.0","0.0","177.5","44.0","0.0"
"25.0","GE","6628.0","Lancy","147.5","47.0","16.0","16.0","0.0","147.5","47.0","6.0","6.0","0.0","188.5","47.0","0.0","177.5","47.0","0.0"
"25.0","GE","6623.0","Le Grand-Saconnex","147.5","44.0","16.0","16.0","0.0","147.5","44.0","6.0","6.0","0.0","188.5","44.0","0.0","177.5","44.0","0.0"
"25.0","GE","6629.0","Meinier","147.5","42.0","16.0","16.0","0.0","147.5","42.0","6.0","6.0","0.0","188.5","42.0","0.0","177.5","42.0","0.0"
"25.0","GE","6630.0","Meyrin","147.5","44.0","16.0","16.0","0.0","147.5","44.0","6.0","6.0","0.0","188.5","44.0","0.0","177.5","44.0","0.0"
"25.0","GE","6631.0","Onex","147.5","50.5","16.0","16.0","0.0","147.5","50.5","6.0","6.0","0.0","188.5","50.5","0.0","177.5","50.5","0.0"
"25.0","GE","6632.0","Perly-Certoux","147.5","43.0","16.0","16.0","0.0","147.5","43.0","6.0","6.0","0.0","188.5","43.0","0.0","177.5","43.0","0.0"
"25.0","GE","6633.0","Plan-les-Ouates","147.5","35.0","16.0","16.0","0.0","147.5","35.0","6.0","6.0","0.0","188.5","35.0","0.0","177.5","35.0","0.0"
"25.0","GE","6634.0","Pregny-Chambésy","147.5","32.0","16.0","16.0","0.0","147.5","32.0","6.0","6.0","0.0","188.5","32.0","0.0","177.5","32.0","0.0"
"25.0","GE","6635.0","Presinge","147.5","40.0","16.0","16.0","0.0","147.5","40.0","6.0","6.0","0.0","188.5","40.0","0.0","177.5","40.0","0.0"
"25.0","GE","6636.0","Puplinge","147.5","48.0","16.0","16.0","0.0","147.5","48.0","6.0","6.0","0.0","188.5","48.0","0.0","177.5","48.0","0.0"
"25.0","GE","6637.0","Russin","147.5","39.0","16.0","16.0","0.0","147.5","39.0","6.0","6.0","0.0","188.5","39.0","0.0","177.5","39.0","0.0"
"25.0","GE","6638.0","Satigny","147.5","39.0","16.0","16.0","0.0","147.5","39.0","6.0","6.0","0.0","188.5","39.0","0.0","177.5","39.0","0.0"
"25.0","GE","6639.0","Soral","147.5","44.0","16.0","16.0","0.0","147.5","44.0","6.0","6.0","0.0","188.5","44.0","0.0","177.5","44.0","0.0"
"25.0","GE","6640.0","Thônex","147.5","44.0","16.0","16.0","0.0","147.5","44.0","6.0","6.0","0.0","188.5","44.0","0.0","177.5","44.0","0.0"
"25.0","GE","6641.0","Troinex","147.5","40.0","16.0","16.0","0.0","147.5","40.0","6.0","6.0","0.0","188.5","40.0","0.0","177.5","40.0","0.0"
"25.0","GE","6642.0","Vandoeuvres","147.5","29.0","16.0","16.0","0.0","147.5","29.0","6.0","6.0","0.0","188.5","29.0","0.0","177.5","29.0","0.0"
"25.0","GE","6643.0","Vernier","147.5","50.0","16.0","16.0","0.0","147.5","50.0","6.0","6.0","0.0","188.5","50.0","0.0","177.5","50.0","0.0"
"25.0","GE","6644.0","Versoix","147.5","45.5","16.0","16.0","0.0","147.5","45.5","6.0","6.0","0.0","188.5","45.5","0.0","177.5","45.5","0.0"
"25.0","GE","6645.0","Veyrier","147.5","37.0","16.0","16.0","0.0","147.5","37.0","6.0","6.0","0.0","188.5","37.0","0.0","177.5","37.0","0.0"
"26.0","JU","6771.0","Alle","285.0","225.0","8.1","8.0","0.0","285.0","225.0","8.1","8.0","0.0","285.0","225.0","8.1","285.0","225.0","8.1"
"26.0","JU","6807.0","Basse-Allaine","285.0","235.0","8.1","10.5","0.0","285.0","235.0","8.1","10.5","0.0","285.0","235.0","8.1","285.0","235.0","8.1"
"26.0","JU","6812.0","Basse-Vendline","285.0","225.0","8.1","11.3","0.0","285.0","225.0","8.1","11.3","0.0","285.0","225.0","8.1","285.0","225.0","8.1"
"26.0","JU","6774.0","Boncourt","285.0","155.0","8.1","10.7","0.0","285.0","155.0","8.1","10.7","0.0","285.0","155.0","8.1","285.0","155.0","8.1"
"26.0","JU","6703.0","Bourrignon","285.0","225.0","8.1","11.3","0.0","285.0","225.0","8.1","11.3","0.0","285.0","225.0","8.1","285.0","225.0","8.1"
"26.0","JU","6702.0","Boécourt","285.0","200.0","8.1","8.0","0.0","285.0","200.0","8.1","8.0","0.0","285.0","200.0","8.1","285.0","200.0","8.1"
"26.0","JU","6778.0","Bure","285.0","225.0","8.1","8.05","0.0","285.0","225.0","8.1","8.05","0.0","285.0","225.0","8.1","285.0","225.0","8.1"
"26.0","JU","6704.0","Châtillon (JU)","285.0","195.0","8.1","6.4","0.0","285.0","195.0","8.1","6.4","0.0","285.0","195.0","8.1","285.0","195.0","8.1"
"26.0","JU","6808.0","Clos du Doubs","285.0","215.0","8.1","9.7","0.0","285.0","215.0","8.1","9.7","0.0","285.0","215.0","8.1","285.0","215.0","8.1"
"26.0","JU","6781.0","Coeuve","285.0","235.0","8.1","10.0","0.0","285.0","235.0","8.1","10.0","0.0","285.0","235.0","8.1","285.0","235.0","8.1"
"26.0","JU","6782.0","Cornol","285.0","205.0","8.1","8.5","0.0","285.0","205.0","8.1","8.5","0.0","285.0","205.0","8.1","285.0","205.0","8.1"
"26.0","JU","6706.0","Courchapoix","285.0","215.0","8.1","10.5","0.0","285.0","215.0","8.1","10.5","0.0","285.0","215.0","8.1","285.0","215.0","8.1"
"26.0","JU","6783.0","Courchavon","285.0","190.0","8.1","10.5","0.0","285.0","190.0","8.1","10.5","0.0","285.0","190.0","8.1","285.0","190.0","8.1"
"26.0","JU","6784.0","Courgenay","285.0","205.0","8.1","8.0","0.0","285.0","205.0","8.1","8.0","0.0","285.0","205.0","8.1","285.0","205.0","8.1"
"26.0","JU","6708.0","Courrendlin","285.0","225.0","8.1","6.4","0.0","285.0","225.0","8.1","6.4","0.0","285.0","225.0","8.1","285.0","225.0","8.1"
"26.0","JU","6709.0","Courroux","285.0","215.0","8.1","7.0","0.0","285.0","215.0","8.1","7.0","0.0","285.0","215.0","8.1","285.0","215.0","8.1"
"26.0","JU","6785.0","Courtedoux","285.0","220.0","8.1","8.8","0.0","285.0","220.0","8.1","8.8","0.0","285.0","220.0","8.1","285.0","220.0","8.1"
"26.0","JU","6710.0","Courtételle","285.0","165.0","8.1","7.8","0.0","285.0","165.0","8.1","7.8","0.0","285.0","165.0","8.1","285.0","165.0","8.1"
"26.0","JU","6811.0","Damphreux-Lugnez","285.0","215.0","8.1","11.3","0.0","285.0","215.0","8.1","11.3","0.0","285.0","215.0","8.1","285.0","215.0","8.1"
"26.0","JU","6711.0","Delémont","285.0","190.0","8.1","6.4","0.0","285.0","190.0","8.1","6.4","0.0","285.0","190.0","8.1","285.0","190.0","8.1"
"26.0","JU","6712.0","Develier","285.0","195.0","8.1","8.9","0.0","285.0","195.0","8.1","8.9","0.0","285.0","195.0","8.1","285.0","195.0","8.1"
"26.0","JU","6713.0","Ederswiler","285.0","220.0","8.1","10.0","0.0","285.0","220.0","8.1","10.0","0.0","285.0","220.0","8.1","285.0","220.0","8.1"
"26.0","JU","6789.0","Fahy","285.0","230.0","8.1","11.3","0.0","285.0","230.0","8.1","11.3","0.0","285.0","230.0","8.1","285.0","230.0","8.1"
"26.0","JU","6790.0","Fontenais","285.0","235.0","8.1","7.2","0.0","285.0","235.0","8.1","7.2","0.0","285.0","235.0","8.1","285.0","235.0","8.1"
"26.0","JU","6792.0","Grandfontaine","285.0","225.0","8.1","11.3","0.0","285.0","225.0","8.1","11.3","0.0","285.0","225.0","8.1","285.0","225.0","8.1"
"26.0","JU","6809.0","Haute-Ajoie","285.0","215.0","8.1","9.5","0.0","285.0","215.0","8.1","9.5","0.0","285.0","215.0","8.1","285.0","215.0","8.1"
"26.0","JU","6729.0","Haute-Sorne","285.0","210.0","8.1","7.2","0.0","285.0","210.0","8.1","7.2","0.0","285.0","210.0","8.1","285.0","210.0","8.1"
"26.0","JU","6810.0","La Baroche","285.0","215.0","8.1","10.5","0.0","285.0","215.0","8.1","10.5","0.0","285.0","215.0","8.1","285.0","215.0","8.1"
"26.0","JU","6750.0","Lajoux (JU)","285.0","220.0","8.1","10.3","0.0","285.0","220.0","8.1","10.3","0.0","285.0","220.0","8.1","285.0","220.0","8.1"
"26.0","JU","6741.0","Le Bémont (JU)","285.0","195.0","8.1","8.0","0.0","285.0","195.0","8.1","8.0","0.0","285.0","195.0","8.1","285.0","195.0","8.1"
"26.0","JU","6754.0","Le Noirmont","285.0","170.0","8.1","8.9","0.0","285.0","170.0","8.1","8.9","0.0","285.0","170.0","8.1","285.0","170.0","8.1"
"26.0","JU","6742.0","Les Bois","285.0","215.0","8.1","9.0","0.0","285.0","215.0","8.1","9.0","0.0","285.0","215.0","8.1","285.0","215.0","8.1"
"26.0","JU","6743.0","Les Breuleux","285.0","140.0","8.1","8.7","0.0","285.0","140.0","8.1","8.7","0.0","285.0","140.0","8.1","285.0","140.0","8.1"
"26.0","JU","6745.0","Les Enfers","285.0","205.0","8.1","11.3","0.0","285.0","205.0","8.1","11.3","0.0","285.0","205.0","8.1","285.0","205.0","8.1"
"26.0","JU","6748.0","Les Genevez (JU)","285.0","195.0","8.1","9.7","0.0","285.0","195.0","8.1","9.7","0.0","285.0","195.0","8.1","285.0","195.0","8.1"
"26.0","JU","6715.0","Mervelier","285.0","225.0","8.1","9.7","0.0","285.0","225.0","8.1","9.7","0.0","285.0","225.0","8.1","285.0","225.0","8.1"
"26.0","JU","6716.0","Mettembert","285.0","220.0","8.1","11.0","0.0","285.0","220.0","8.1","11.0","0.0","285.0","220.0","8.1","285.0","220.0","8.1"
"26.0","JU","6751.0","Montfaucon","285.0","220.0","8.1","11.3","0.0","285.0","220.0","8.1","11.3","0.0","285.0","220.0","8.1","285.0","220.0","8.1"
"26.0","JU","6718.0","Movelier","285.0","225.0","8.1","11.0","0.0","285.0","225.0","8.1","11.0","0.0","285.0","225.0","8.1","285.0","225.0","8.1"
