price,number_of_rooms,address,canton,property_type,floor,year_category
"CHF 1,714,410.–",4.5 rooms,8041 Zürich,zurich,Apartment,noteg,1971-1980
"CHF 4,266,090.–",3.5 rooms,8044 Zürich,zurich,Apartment,noteg,1971-1980
"CHF 903,720.–",2 rooms,8052 Zürich,zurich,Apartment,noteg,1971-1980
"CHF 1,189,450.–",4.5 rooms,"Zelgmatt 25, 8132 Egg",zurich,Apartment,noteg,1971-1980
"CHF 889,100.–",4.5 rooms,"Bruggächerstrasse 2, 8617 Mönchaltorf",zurich,Apartment,noteg,1971-1980
"CHF 970,170.–",4.5 rooms,"Tiefenhofstrasse 23, 8820 Wädenswil",zurich,Apartment,noteg,1971-1980
"CHF 850,560.–",4.5 rooms,8052 Zürich,zurich,Apartment,noteg,1971-1980
"CHF 1,083,130.–",3.5 rooms,"Zelglistrasse 15, 8634 Hombrechtikon",zurich,Apartment,noteg,1971-1980
"CHF 863,850.–",2.5 rooms,"Brauerstrasse, 8004 Zürich",zurich,Apartment,noteg,1971-1980
"CHF 956,880.–",3.5 rooms,8317 Tagelswangen,zurich,Apartment,noteg,1971-1980
"CHF 996,750.–",4.5 rooms,"Auenstrasse 6, 8302 Kloten",zurich,Apartment,noteg,1981-1990
"CHF 1,189,450.–",3.5 rooms,"Zürichstrasse 40, 8184 Bachenbülach",zurich,Apartment,noteg,1981-1990
"CHF 1,322,350.–",3.5 rooms,"Geerackerweg 24, 8408 Winterthur",zurich,Apartment,noteg,1981-1990
"CHF 1,262,550.–",3.5 rooms,"Wiesenweg 6, 8303 Bassersdorf",zurich,Apartment,noteg,1981-1990
"CHF 2,219,430.–",3 rooms,"Biberlinstrasse 5, 8032 Zürich",zurich,Apartment,noteg,1981-1990
"CHF 1,554,930.–",4.5 rooms,"Eichenweg 65, 8424 Embrach",zurich,Apartment,noteg,1981-1990
"CHF 1,169,520.–",4.5 rooms,"Sagi 3, 8833 Samstagern",zurich,Apartment,noteg,1981-1990
"CHF 923,650.–",4.5 rooms,"Obstgartenstrasse 6, 8303 Bassersdorf",zurich,Apartment,noteg,1981-1990
"CHF 1,182,810.–",4.5 rooms,"Fehraltorf, 8320 Fehraltorf",zurich,Apartment,noteg,1981-1990
"CHF 1,528,350.–",4.5 rooms,"Unterer Lätten 9, 8913 Ottenbach",zurich,Apartment,noteg,1981-1990
"CHF 1,023,330.–",3.5 rooms,"Mettelitobelstrasse 32, 8192 Glattfelden",zurich,Apartment,noteg,1981-1990
"CHF 923,650.–",4.5 rooms,"Lindenbuckweg 7, 8306 Brüttisellen",zurich,Apartment,noteg,1981-1990
"CHF 950,230.–",3.5 rooms,"Luegetenweg 6, 8634 Hombrechtikon",zurich,Apartment,noteg,1981-1990
"CHF 1,966,920.–",3.5 rooms,8047 Zürich,zurich,Apartment,noteg,1981-1990
"CHF 1,235,970.–",3.5 rooms,"Fabrikstrasse 10, 8005 Zürich",zurich,Apartment,noteg,1981-1990
"CHF 1,289,130.–",3.5 rooms,"Fabrikstrasse 10, 8005 Zürich",zurich,Apartment,noteg,1981-1990
"CHF 1,315,710.–",3.5 rooms,8302 Kloten,zurich,Apartment,noteg,1981-1990
"CHF 1,807,440.–",3.5 rooms,8143 Stallikon,zurich,Apartment,noteg,1981-1990
"CHF 1,116,360.–",4.5 rooms,"Im Zwinggarten 14, 8600 Dübendorf",zurich,Apartment,noteg,1981-1990
"CHF 1,003,390.–",3.5 rooms,8049 Zürich,zurich,Apartment,noteg,1981-1990
"CHF 1,120,000.–",4.5 rooms,8133 Esslingen,zurich,Apartment,noteg,1981-1990
"CHF 1,390,000.–",4.5 rooms,"Naglerwiesenstrasse 78, 8049 Zürich",zurich,Apartment,noteg,1981-1990
"CHF 2,345,000.–",3.5 rooms,8706 Meilen,zurich,Apartment,noteg,1981-1990
"CHF 850,000.–",3.5 rooms,8810 Horgen,zurich,Apartment,noteg,1981-1990
"CHF 1,240,000.–",3.5 rooms,8942 Oberrieden,zurich,Apartment,noteg,1981-1990
"CHF 945,000.–",2.5 rooms,8053 Zürich,zurich,Apartment,noteg,1981-1990
"CHF 840,000.–",4.5 rooms,8320 Fehraltorf,zurich,Apartment,noteg,1981-1990
"CHF 1,450,000.–",6.5 rooms,8632 Tann,zurich,Apartment,noteg,1981-1990
"CHF 1,560,000.–",3.5 rooms,8049 Zürich,zurich,Apartment,noteg,1981-1990
"CHF 890,000.–",3.5 rooms,"Im Schnegg, 8810 Horgen",zurich,Apartment,noteg,1981-1990
"CHF 335,000.–",1.5 rooms,"Birchstrasse 2, 8472 Seuzach",zurich,Apartment,noteg,1981-1990
"CHF 790,000.–",4.5 rooms,8320 Fehraltorf,zurich,Apartment,noteg,1981-1990
"CHF 880,000.–",3.5 rooms,"Unterrütistrasse 15, 8135 Langnau am Albis",zurich,Apartment,noteg,1981-1990
"CHF 830,000.–",3.5 rooms,"Plätzliweg 1, 8303 Bassersdorf",zurich,Apartment,noteg,1981-1990
"CHF 2,370,000.–",4.5 rooms,"Grossmannstrasse 25, 8049 Zürich",zurich,Apartment,noteg,1981-1990
"CHF 915,000.–",4.5 rooms,"Zihlstrasse 37, 8340 Hinwil",zurich,Apartment,noteg,1991-2000
"CHF 950,000.–",4.5 rooms,"Hinterdorfstrasse 23, 8309 Nürensdorf",zurich,Apartment,noteg,1991-2000
"CHF 1,695,000.–",4.5 rooms,"Püntstrasse 3, 8124 Maur",zurich,Apartment,noteg,1991-2000
"CHF 690,000.–",3.5 rooms,"Im Guet 1, 8246 Langwiesen",zurich,Apartment,noteg,1991-2000
"CHF 1,325,000.–",5.5 rooms,"Stallikon, 8143 Stallikon",zurich,Apartment,noteg,1991-2000
"CHF 1,390,000.–",4.5 rooms,"Buchs ZH, 8107 Buchs ZH",zurich,Apartment,noteg,1991-2000
"CHF 1,495,000.–",5.5 rooms,"Wolfhausen, 8633 Wolfhausen",zurich,Apartment,noteg,1991-2000
"CHF 1,580,000.–",5.5 rooms,"Hagenwiesenstrasse 28, 8108 Dällikon",zurich,Apartment,noteg,1991-2000
"CHF 2,160,000.–",3.5 rooms,"Rüschlikon, 8803 Rüschlikon",zurich,Apartment,noteg,1991-2000
"CHF 809,000.–",3.5 rooms,"Ettenhauserstrasse 55, 8620 Wetzikon ZH",zurich,Apartment,noteg,1991-2000
"CHF 660,000.–",4.5 rooms,"Langwiesen, 8246 Langwiesen",zurich,Apartment,noteg,1991-2000
"CHF 1,260,000.–",5.5 rooms,"Dällikon, 8108 Dällikon",zurich,Apartment,noteg,1991-2000
"CHF 885,000.–",4.5 rooms,"Aesch (Neftenbach), 8412 Aesch (Neftenbach)",zurich,Apartment,noteg,1991-2000
"CHF 1,250,000.–",5.5 rooms,"Gerlisberg 7, 8302 Kloten",zurich,Apartment,noteg,1991-2000
"CHF 695,000.–",4.5 rooms,"Weissdornstrasse 4, 8447 Dachsen",zurich,Apartment,noteg,1991-2000
"CHF 785,000.–",3.5 rooms,"Chlosterwis 13, 8427 Freienstein-Teufen",zurich,Apartment,noteg,1991-2000
"CHF 895,000.–",4.5 rooms,"Landvogt-Waser-Strasse 77, 8405 Winterthur",zurich,Apartment,noteg,1991-2000
"CHF 950,000.–",4.5 rooms,"Sonnenweg 7, 8112 Otelfingen",zurich,Apartment,noteg,1991-2000
"CHF 1,360,000.–",6.5 rooms,"Grundstrasse 22, 8344 Bäretswil",zurich,Apartment,noteg,1991-2000
"CHF 690,000.–",2.5 rooms,"Im Weierächer 1, 8907 Wettswil",zurich,Apartment,noteg,1991-2000
"CHF 690,000.–",2.5 rooms,"Im Weierächer 1, 8907 Wettswil",zurich,Apartment,noteg,1991-2000
"CHF 997,000.–",3.5 rooms,8305 Dietlikon,zurich,Apartment,noteg,1991-2000
"CHF 955,000.–",5.5 rooms,"Tösstalstrasse 371, 8482 Sennhof (Winterthur)",zurich,Apartment,noteg,1991-2000
"CHF 995,000.–",4.5 rooms,8309 Nürensdorf,zurich,Apartment,noteg,1991-2000
"CHF 1,095,000.–",6.5 rooms,8154 Oberglatt ZH,zurich,Apartment,noteg,1991-2000
"CHF 940,000.–",4.5 rooms,"Huswisenstrasse 4, 8426 Lufingen",zurich,Apartment,noteg,1991-2000
"CHF 770,000.–",4.5 rooms,"Fridtalweg 12, 8488 Turbenthal",zurich,Apartment,noteg,1991-2000
"CHF 662,000.–",3.5 rooms,"Hüsliweg 15, 8166 Niederweningen",zurich,Apartment,noteg,1991-2000
"CHF 1,490,000.–",5.5 rooms,8157 Dielsdorf,zurich,Apartment,noteg,1991-2000
"CHF 1,345,000.–",4.5 rooms,8157 Dielsdorf,zurich,Apartment,noteg,1991-2000
"CHF 795,000.–",3.5 rooms,"Püntenstrasse 26, 8932 Mettmenstetten",zurich,Apartment,noteg,1991-2000
"CHF 640,000.–",2.5 rooms,8309 Nürensdorf,zurich,Apartment,noteg,1991-2000
"CHF 2,250,000.–",6.5 rooms,8604 Volketswil,zurich,Apartment,noteg,1991-2000
"CHF 895,000.–",4.5 rooms,"Härdlenstrasse 30, 8302 Kloten",zurich,Apartment,noteg,1991-2000
"CHF 1,190,000.–",4.5 rooms,8305 Dietlikon,zurich,Apartment,noteg,1991-2000
"CHF 1,220,000.–",5.5 rooms,"Trislenstrasse 2, 8184 Bachenbülach",zurich,Apartment,noteg,1991-2000
"CHF 960,000.–",4.5 rooms,"Strubikon 23, 8311 Brütten",zurich,Apartment,noteg,1991-2000
"CHF 1,125,000.–",4.5 rooms,8903 Birmensdorf,zurich,Apartment,noteg,1991-2000
"CHF 895,000.–",4.5 rooms,8604 Volketswil,zurich,Apartment,noteg,1991-2000
"CHF 762,000.–",4.5 rooms,8488 Turbenthal,zurich,Apartment,noteg,1991-2000
"CHF 1,080,000.–",4.5 rooms,"Dättnauerstrasse 76B, 8406 Winterthur",zurich,Apartment,noteg,1991-2000
"CHF 1,180,000.–",5.5 rooms,"Mettmenhaslistrasse 5, 8155 Niederhasli",zurich,Apartment,noteg,1991-2000
"CHF 580,000.–",2.5 rooms,"Püntstrasse 21, 8132 Egg b. Zürich",zurich,Apartment,noteg,1991-2000
"CHF 795,000.–",4.5 rooms,"Fuhrstrasse 14, 8181 Höri",zurich,Apartment,noteg,1991-2000
"CHF 895,000.–",4.5 rooms,8604 Volketswil,zurich,Apartment,noteg,1991-2000
"CHF 762,000.–",4.5 rooms,8488 Turbenthal,zurich,Apartment,noteg,1991-2000
"CHF 1,750,000.–",5.5 rooms,"Zugerstrasse 15, 8816 Hirzel",zurich,Apartment,noteg,1991-2000
"CHF 890,000.–",4 rooms,"Auf Pünten 12, 8405 Winterthur",zurich,Apartment,noteg,1991-2000
"CHF 995,000.–",4.5 rooms,"Hüeblistrasse 20, 8165 Oberweningen",zurich,Apartment,noteg,1991-2000
"CHF 649,000.–",1 room,"Gumpenwisenstrasse 9, 8166 Niederweningen",zurich,Apartment,noteg,1991-2000
"CHF 945,000.–",4.5 rooms,"Kirchackerstrasse, 8405 Winterthur",zurich,Apartment,noteg,1991-2000
"CHF 650,000.–",2.5 rooms,"Alte Buchserstrasse 18, 8113 Boppelsen",zurich,Apartment,noteg,1991-2000
"CHF 1,050,000.–",4 rooms,"Alte Buchserstrasse 18, 8113 Boppelsen",zurich,Apartment,noteg,1991-2000
"CHF 895,000.–",4.5 rooms,8406 Winterthur,zurich,Apartment,noteg,1991-2000
"CHF 1,360,000.–",4.5 rooms,8172 Niederglatt ZH,zurich,Apartment,noteg,1991-2000
"CHF 895,000.–",4.5 rooms,8310 Grafstal,zurich,Apartment,noteg,1991-2000
"CHF 790,000.–",5.5 rooms,8197 Rafz,zurich,Apartment,noteg,1991-2000
"CHF 750,000.–",3.5 rooms,8306 Brüttisellen,zurich,Apartment,noteg,1991-2000
"CHF 997,000.–",3.5 rooms,8305 Dietlikon,zurich,Apartment,noteg,1991-2000
"CHF 1,000,000.–",5.5 rooms,"In der Weid 2, 8472 Seuzach",zurich,Apartment,noteg,1991-2000
"CHF 1,470,000.–",5.5 rooms,8302 Kloten,zurich,Apartment,noteg,1991-2000
"CHF 1,000,000.–",5.5 rooms,"In der Weid 2, 8472 Seuzach",zurich,Apartment,noteg,1991-2000
"CHF 890,000.–",3.5 rooms,"Chappelistrasse 11, 8604 Volketswil",zurich,Apartment,noteg,1991-2000
"CHF 1,980,000.–",6.5 rooms,"Postgasse 6, 8708 Männedorf",zurich,Apartment,noteg,1991-2000
"CHF 750,000.–",4.5 rooms,"Ettenhauserstrasse 59, 8620 Wetzikon",zurich,Apartment,noteg,1991-2000
"CHF 525,000.–",2.5 rooms,"Truttwisenstrasse, 8174 Stadel b. Niederglatt",zurich,Apartment,noteg,1991-2000
"CHF 860,000.–",5.5 rooms,"Binzmühlestrasse 17, 8173 Neerach",zurich,Apartment,noteg,1991-2000
"CHF 1,260,000.–",4.5 rooms,8135 Langnau am Albis,zurich,Apartment,noteg,1991-2000
"CHF 1,580,000.–",3.5 rooms,8041 Zürich,zurich,Apartment,noteg,1991-2000
"CHF 795,000.–",4.5 rooms,8604 Volketswil,zurich,Apartment,noteg,1991-2000
"CHF 1,070,000.–",4.5 rooms,8185 Winkel,zurich,Apartment,noteg,1991-2000
"CHF 865,000.–",4.5 rooms,"Reismühlestrasse 2, 8409 Winterthur",zurich,Apartment,noteg,1991-2000
"CHF 1,222,680.–",3.5 rooms,"Haldenweidstrasse 3, 8309 Nürensdorf",zurich,Apartment,noteg,2001-2005
"CHF 2,246,010.–",5.5 rooms,"Wisentalstrasse 14, 8180 Bülach",zurich,Apartment,noteg,2001-2005
"CHF 1,315,710.–",4.5 rooms,"Zihlstrasse 23, 8340 Hinwil",zurich,Apartment,noteg,2001-2005
"CHF 1,049,910.–",4.5 rooms,"Feldstrasse 24, 8180 Bülach",zurich,Apartment,noteg,2001-2005
"CHF 1,189,450.–",3.5 rooms,"Landstrasse 58, 8197 Rafz",zurich,Apartment,noteg,2001-2005
"CHF 2,790,900.–",3.5 rooms,"Bühlstrasse 22, 8707 Uetikon am See",zurich,Apartment,noteg,2001-2005
"CHF 3,388,950.–",3.5 rooms,"Zürich, 8005 Zürich",zurich,Apartment,noteg,2001-2005
"CHF 1,581,510.–",3.5 rooms,"Haldenstrasse 2, 8182 Hochfelden",zurich,Apartment,noteg,2001-2005
"CHF 1,670,550.–",3.5 rooms,"Seebüelstrasse 3, 8185 Winkel",zurich,Apartment,noteg,2001-2005
"CHF 1,395,450.–",3.5 rooms,"Kreuzstrasse 9, 8634 Hombrechtikon",zurich,Apartment,noteg,2001-2005
"CHF 3,575,010.–",5.5 rooms,8708 Männedorf,zurich,Apartment,noteg,2001-2005
"CHF 1,834,020.–",4.5 rooms,"Greberenweg 22, 8914 Aeugst am Albis",zurich,Apartment,noteg,2001-2005
"CHF 1,295,770.–",4.5 rooms,"Hinwilerstrasse 16, 8626 Gossau ZH",zurich,Apartment,noteg,2001-2005
"CHF 2,591,550.–",3.5 rooms,"Stiegweg 16A, 8303 Bassersdorf",zurich,Apartment,noteg,2001-2005
"CHF 1,966,920.–",4.5 rooms,"Auf Anfrage, 8340 Hinwil",zurich,Apartment,noteg,2001-2005
"CHF 1,515,060.–",3 rooms,8544 Attikon,zurich,Apartment,noteg,2001-2005
"CHF 1,169,520.–",3.5 rooms,8934 Knonau,zurich,Apartment,noteg,2001-2005
"CHF 1,860,600.–",3.5 rooms,8180 Bülach,zurich,Apartment,noteg,2001-2005
"CHF 1,448,610.–",3.5 rooms,"Reutlingerstrasse 63, 8472 Seuzach",zurich,Apartment,noteg,2001-2005
"CHF 956,880.–",3.5 rooms,8197 Rafz,zurich,Apartment,noteg,2001-2005
"CHF 1,350,000.–",5.5 rooms,"Im Oberdorf 13, 8602 Wangen-Brüttisellen",zurich,Apartment,noteg,2001-2005
"CHF 2,990,000.–",5.5 rooms,8053 Zürich,zurich,Apartment,noteg,2001-2005
"CHF 700,000.–",3.5 rooms,8463 Benken ZH,zurich,Apartment,noteg,2001-2005
"CHF 700,000.–",3.5 rooms,8463 Benken,zurich,Apartment,noteg,2001-2005
"CHF 830,000.–",5.5 rooms,"Kirchweg 93, 8245 Feuerthalen",zurich,Apartment,noteg,2001-2005
"CHF 2,690,000.–",6.5 rooms,8708 Männedorf,zurich,Apartment,noteg,2001-2005
"CHF 1,195,000.–",5.5 rooms,"Adetswilerstrasse 12B, 8344 Bäretswil",zurich,Apartment,noteg,2001-2005
"CHF 910,000.–",4.5 rooms,"Chüeferistrasse 30, 8320 Fehraltorf",zurich,Apartment,noteg,2001-2005
"CHF 870,000.–",3.5 rooms,"Fabrikstrasse 2, 8102 Oberengstringen",zurich,Apartment,noteg,2001-2005
"CHF 2,590,000.–",5.5 rooms,"Laubisrütistrasse 53, 8712 Stäfa",zurich,Apartment,noteg,2001-2005
"CHF 1,590,000.–",4.5 rooms,8810 Horgen,zurich,Apartment,noteg,2001-2005
"CHF 1,490,000.–",4.5 rooms,"Im Vorderdorf 1, 8906 Bonstetten",zurich,Apartment,noteg,2001-2005
"CHF 978,000.–",4.5 rooms,"Hintergass 20, 8424 Embrach",zurich,Apartment,noteg,2006-2010
"CHF 1,110,000.–",3.5 rooms,"Etzelstrasse 22, 8634 Hombrechtikon",zurich,Apartment,noteg,2006-2010
"CHF 1,690,000.–",4.5 rooms,"Rümelbachstrasse 48, 8153 Rümlang",zurich,Apartment,noteg,2006-2010
"CHF 1,250,000.–",3.5 rooms,"Zürich, 8046 Zürich",zurich,Apartment,noteg,2006-2010
"CHF 1,485,000.–",5.5 rooms,"Wetzikon ZH, 8623 Wetzikon ZH",zurich,Apartment,noteg,2006-2010
"CHF 2,150,000.–",4.5 rooms,"Forchstrasse 53, 8704 Herrliberg",zurich,Apartment,noteg,2006-2010
"CHF 990,000.–",3.5 rooms,"Wetzikon ZH, 8623 Wetzikon ZH",zurich,Apartment,noteg,2006-2010
"CHF 1,320,000.–",3.5 rooms,"Wehntalerstrasse 52, 8157 Dielsdorf",zurich,Apartment,noteg,2006-2010
"CHF 1,980,000.–",4.5 rooms,"Bohnackerstrasse 3, 8309 Nürensdorf",zurich,Apartment,noteg,2006-2010
"CHF 1,060,000.–",3.5 rooms,"Hardwaldstrasse 14, 8951 Fahrweid",zurich,Apartment,noteg,2006-2010
"CHF 870,000.–",4.5 rooms,"Bäretswil, 8344 Bäretswil",zurich,Apartment,noteg,2006-2010
"CHF 980,000.–",4.5 rooms,"Leuenpungertstrasse 14, 8157 Dielsdorf",zurich,Apartment,noteg,2006-2010
"CHF 865,000.–",4.5 rooms,"Dorfstrasse 5, 8422 Pfungen",zurich,Apartment,noteg,2006-2010
"CHF 1,270,000.–",4.5 rooms,"Kellenweg 17, 8450 Andelfingen",zurich,Apartment,noteg,2006-2010
"CHF 1,640,000.–",5.5 rooms,"Schlossackerstrasse 48, 8404 Winterthur",zurich,Apartment,noteg,2006-2010
"CHF 930,000.–",3.5 rooms,"Tössuferweg 4, 8406 Winterthur",zurich,Apartment,noteg,2006-2010
"CHF 825,000.–",4.5 rooms,"Heinrich Bosshard-Weg 8, 8483 Kollbrunn (Zell)",zurich,Apartment,noteg,2006-2010
"CHF 950,000.–",4.5 rooms,"Obstgartenweg 8, 8617 Mönchaltorf",zurich,Apartment,noteg,2006-2010
"CHF 1,150,000.–",3.5 rooms,"Mühlackerstrasse 113, 8046 Zürich",zurich,Apartment,noteg,2006-2010
"CHF 1,100,000.–",4.5 rooms,"Holzweidweg 11a, 8340 Hinwil",zurich,Apartment,noteg,2006-2010
"CHF 750,000.–",4.5 rooms,"Landstrasse 59, 8197 Rafz",zurich,Apartment,noteg,2006-2010
"CHF 1,700,000.–",5.5 rooms,8106 Adlikon b. Regensdorf,zurich,Apartment,noteg,2006-2010
"CHF 996,300.–",4.5 rooms,"Binzstrasse 45, 8620 Wetzikon",zurich,Apartment,noteg,2006-2010
"CHF 790,000.–",3.5 rooms,"Landvogt-Waser-Strasse 44, 8405 Winterthur",zurich,Apartment,noteg,2006-2010
"CHF 1,085,000.–",4.5 rooms,"Wislistrasse 13, 8180 Bülach",zurich,Apartment,noteg,2006-2010
"CHF 1,850,000.–",7.5 rooms,8906 Bonstetten,zurich,Apartment,noteg,2006-2010
"CHF 1,850,000.–",7.5 rooms,8906 Bonstetten,zurich,Apartment,noteg,2006-2010
"CHF 1,250,000.–",4.5 rooms,8330 Pfäffikon,zurich,Apartment,noteg,2006-2010
"CHF 2,300,000.–",3.5 rooms,8045 Zürich,zurich,Apartment,noteg,2006-2010
"CHF 1,175,000.–",4.5 rooms,"Vorderdorfstrasse 5, 8112 Otelfingen",zurich,Apartment,noteg,2006-2010
"CHF 895,000.–",3.5 rooms,8157 Dielsdorf,zurich,Apartment,noteg,2006-2010
"CHF 930,000.–",4.5 rooms,"Quentlistrasse 3, 8193 Eglisau",zurich,Apartment,noteg,2006-2010
"CHF 2,220,000.–",6.5 rooms,8914 Aeugst am Albis,zurich,Apartment,noteg,2006-2010
"CHF 1,290,000.–",3.5 rooms,"Sellenbüren 37, 8143 Stallikon",zurich,Apartment,noteg,2006-2010
"CHF 1,570,000.–",3.5 rooms,8127 Forch,zurich,Apartment,noteg,2006-2010
"CHF 2,700,000.–",2.5 rooms,8702 Zollikon,zurich,Apartment,noteg,2006-2010
"CHF 2,745,000.–",4.5 rooms,8057 Zürich,zurich,Apartment,noteg,2006-2010
"CHF 1,270,000.–",4.5 rooms,"Bohnackerstrasse 3, 8309 Nürensdorf",zurich,Apartment,noteg,2006-2010
"CHF 1,320,000.–",5.5 rooms,8154 Oberglatt,zurich,Apartment,noteg,2006-2010
"CHF 3,500,000.–",5.5 rooms,8820 Wädenswil,zurich,Apartment,noteg,2006-2010
"CHF 1,100,000.–",3.5 rooms,8615 Wermatswil,zurich,Apartment,noteg,2006-2010
"CHF 2,195,000.–",4.5 rooms,8952 Schlieren,zurich,Apartment,noteg,2006-2010
"CHF 1,085,000.–",3.5 rooms,8617 Mönchaltorf,zurich,Apartment,noteg,2006-2010
"CHF 990,000.–",4.5 rooms,8632 Tann,zurich,Apartment,noteg,2006-2010
"CHF 3,350,000.–",1 room,"Limmatstrasse 260, 8005 Zürich",zurich,Apartment,noteg,2011-2015
"CHF 2,190,000.–",3.5 rooms,"Förrlibuckstrasse, 8005 Zürich",zurich,Apartment,noteg,2011-2015
"CHF 1,590,000.–",2.5 rooms,"Turbinenstrasse 56, 8005 Zürich",zurich,Apartment,noteg,2011-2015
"CHF 1,350,000.–",5.5 rooms,"Aretshaldenstrasse 58, 8607 Aathal-Seegräben",zurich,Apartment,noteg,2011-2015
"CHF 930,000.–",3.5 rooms,"Wydackerstrasse 26, 8157 Dielsdorf",zurich,Apartment,noteg,2011-2015
"CHF 2,590,000.–",4.5 rooms,"Bristenstrasse 20, 8048 Zürich",zurich,Apartment,noteg,2011-2015
"CHF 1,050,000.–",3.5 rooms,"Riedmühlestrasse 19b, 8305 Dietlikon",zurich,Apartment,noteg,2011-2015
"CHF 1,185,000.–",4.5 rooms,"Mythenblick 8, 8926 Uerzlikon",zurich,Apartment,noteg,2011-2015
"CHF 1,510,000.–",5.5 rooms,"Zielstrasse 165, 8106 Adlikon b. Regensdorf",zurich,Apartment,noteg,2011-2015
"CHF 2,395,000.–",3.5 rooms,8005 Zürich,zurich,Apartment,noteg,2011-2015
"CHF 1,290,000.–",5.5 rooms,"Steinmaur, 8162 Steinmaur",zurich,Apartment,noteg,2011-2015
"CHF 950,000.–",2.5 rooms,"Gstaldenstrasse 38, 8810 Horgen",zurich,Apartment,noteg,2011-2015
"CHF 1,490,000.–",4.5 rooms,"Wydackerstrasse 26, 8157 Dielsdorf",zurich,Apartment,noteg,2011-2015
"CHF 1,980,000.–",4.5 rooms,"Tulpenstrasse 35, 8051 Zürich",zurich,Apartment,noteg,2011-2015
"CHF 1,140,000.–",1 room,"Badenerstrasse 595, 8048 Zürich",zurich,Apartment,noteg,2011-2015
"CHF 690,000.–",3.5 rooms,"Imstlerwäg 30, 8197 Rafz",zurich,Apartment,noteg,2011-2015
"CHF 750,000.–",4.5 rooms,"Im Fleudebüel 8, 8460 Marthalen",zurich,Apartment,noteg,2011-2015
"CHF 965,000.–",4.5 rooms,"Neunfornerstrasse 5, 8475 Ossingen",zurich,Apartment,noteg,2011-2015
"CHF 1,125,000.–",2.5 rooms,"Dufaux-Strasse 51, 8152 Glattpark (Opfikon)",zurich,Apartment,noteg,2011-2015
"CHF 1,190,000.–",4.5 rooms,"Claridenweg 22A, 8604 Volketswil",zurich,Apartment,noteg,2011-2015
"CHF 1,149,000.–",4.5 rooms,8192 Glattfelden,zurich,Apartment,noteg,2011-2015
"CHF 1,450,000.–",4.5 rooms,"Hömelhalde 6, 8636 Wald ZH",zurich,Apartment,noteg,2011-2015
"CHF 1,523,000.–",3.5 rooms,8304 Wallisellen,zurich,Apartment,noteg,2011-2015
"CHF 980,000.–",3.5 rooms,8180 Bülach,zurich,Apartment,noteg,2011-2015
"CHF 695,000.–",3.5 rooms,8193 Eglisau,zurich,Apartment,noteg,2011-2015
"CHF 2,000,000.–",2.5 rooms,8005 Zürich,zurich,Apartment,noteg,2011-2015
"CHF 3,840,000.–",6.5 rooms,8302 Kloten,zurich,Apartment,noteg,2011-2015
"CHF 4,500,000.–",5.5 rooms,8820 Wädenswil,zurich,Apartment,noteg,2011-2015
"CHF 3,280,000.–",3.5 rooms,8803 Rüschlikon,zurich,Apartment,noteg,2011-2015
"CHF 1,150,000.–",4.5 rooms,"Morgenrainstrasse 39, 8620 Wetzikon ZH",zurich,Apartment,noteg,2011-2015
"CHF 1,950,000.–",2.5 rooms,"Turbinenstrasse 60, 8050 Zürich",zurich,Apartment,noteg,2011-2015
"CHF 2,120,000.–",3.5 rooms,8002 Zürich,zurich,Apartment,noteg,2011-2015
"CHF 1,580,000.–",2.5 rooms,"Gertrudstrasse 20, 8400 Winterthur",zurich,Apartment,noteg,2011-2015
"CHF 1,890,000.–",3.5 rooms,"Gertrudstrasse 20, 8400 Winterthur",zurich,Apartment,noteg,2011-2015
"CHF 1,980,000.–",4.5 rooms,8712 Stäfa,zurich,Apartment,noteg,2011-2015
"CHF 6,350,000.–",5.5 rooms,8005 Zürich,zurich,Apartment,noteg,2011-2015
"CHF 2,220,000.–",4.5 rooms,"Seestrasse 121a, 8610 Uster",zurich,Apartment,noteg,2011-2015
"CHF 1,880,000.–",2.5 rooms,8052 Zürich,zurich,Apartment,noteg,2011-2015
"CHF 2,050,000.–",5.5 rooms,8053 Zürich,zurich,Apartment,noteg,2011-2015
"CHF 2,780,000.–",3.5 rooms,8803 Rüschlikon,zurich,Apartment,noteg,2011-2015
"CHF 4,638,210.–",4.5 rooms,8005 Zürich,zurich,Apartment,noteg,2011-2015
"CHF 2,106,460.–",4.5 rooms,8121 Benglen,zurich,Apartment,noteg,2011-2015
"CHF 1,282,480.–",3.5 rooms,8623 Wetzikon ZH,zurich,Apartment,noteg,2011-2015
"CHF 2,458,650.–",3.5 rooms,8041 Zürich,zurich,Apartment,noteg,2011-2015
"CHF 1,515,060.–",4.5 rooms,8193 Eglisau,zurich,Apartment,noteg,2011-2015
"CHF 11,024,050.–",4.5 rooms,8005 Zürich,zurich,Apartment,noteg,2011-2015
"CHF 1,528,350.–",4.5 rooms,8934 Knonau,zurich,Apartment,noteg,2011-2015
"CHF 2,093,170.–",4.5 rooms,"Stampfenbrunnenstrasse, 8048 Zürich",zurich,Apartment,noteg,2011-2015
"CHF 1,190,000.–",4.5 rooms,"Talweg 3, 8610 Uster",zurich,Apartment,noteg,2016-2022
"CHF 1,490,000.–",3.5 rooms,"Opfikon, 8152 Opfikon",zurich,Apartment,noteg,2016-2022
"CHF 2,150,000.–",4.5 rooms,"Oeltrottenstrasse 26b, 8707 Uetikon am See",zurich,Apartment,noteg,2016-2022
