price,number_of_rooms,address,canton,property_type,floor,year_category
"CHF 880,000.–",6.5 rooms,"Peterstrasse 3, 3186 Düdingen",fribourg,Duplex,noteg,1971-1980
"CHF 735,000.–",4.5 rooms,"Morat, 3280 Morat",fribourg,Duplex,noteg,1981-1990
"CHF 590,000.–",4.5 rooms,"Grueneburg 32, 3213 Kleinbösingen",fribourg,Duplex,noteg,1991-2000
"CHF 860,000.–",5.5 rooms,"Route de la Verna 1, 1720 Corminboeuf",fribourg,Duplex,noteg,2001-2005
"CHF 580,000.–",2.5 rooms,"Route d'Estavayer-le-Gibloux 21, 1742 Autigny",fribourg,Duplex,noteg,2016-2024
"CHF 720,000.–",2.5 rooms,1787 Mur (Vully) FR,fribourg,Duplex,noteg,2016-2024
"CHF 675,000.–",3.5 rooms,1787 Mur (Vully) FR,fribourg,Duplex,noteg,2016-2024
"CHF 630,000.–",3.5 rooms,1541 Morens FR,fribourg,Duplex,noteg,2016-2024
"CHF 700,000.–",4.5 rooms,1726 Grenilles,fribourg,Duplex,noteg,2016-2024
"CHF 780,000.–",4.5 rooms,1733 Treyvaux,fribourg,Duplex,noteg,2016-2024
"CHF 760,000.–",4.5 rooms,1635 La Tour-de-Trême,fribourg,Duplex,noteg,2016-2024
"CHF 780,000.–",4.5 rooms,1475 Montbrelloz,fribourg,Duplex,noteg,2016-2024
"CHF 680,000.–",3.5 rooms,"Rte du Château 19, 1566 St-Aubin FR",fribourg,Duplex,noteg,2016-2024
"CHF 715,000.–",4.5 rooms,1475 Montbrelloz,fribourg,Duplex,noteg,2016-2024
"CHF 500,000.–",6 rooms,1782 Cormagens,fribourg,Duplex,noteg,2016-2024
"CHF 620,000.–",3.5 rooms,"Industriestrasse 10, 3175 Flamatt",fribourg,Attic flat,noteg,1981-1990
"CHF 650,000.–",3.5 rooms,"Industriestrasse 6, 3175 Flamatt",fribourg,Attic flat,noteg,1981-1990
"CHF 890,000.–",5.5 rooms,"Route de l'Eglise 24, 1681 Billens-Hennens",fribourg,Attic flat,noteg,1991-2000
"CHF 1,450,000.–",5.5 rooms,1752 Villars-sur-Glâne,fribourg,Attic flat,noteg,2006-2010
"CHF 560,000.–",3.5 rooms,"Promasens, 1673 Promasens",fribourg,Attic flat,noteg,2011-2015
"CHF 995,000.–",5.5 rooms,1637 Charmey (Gruyère),fribourg,Attic flat,noteg,2011-2015
"CHF 1,250,000.–",5.5 rooms,1630 Bulle,fribourg,Attic flat,noteg,2011-2015
"CHF 1,148,000.–",5.5 rooms,1630 Bulle,fribourg,Attic flat,noteg,2011-2015
"CHF 1,010,000.–",4.5 rooms,"Route du Pré de la Grange, 1680 Romont FR",fribourg,Attic flat,noteg,2011-2015
"CHF 750,000.–",3.5 rooms,"Hauptstrasse 28, 1715 Alterswil FR",fribourg,Attic flat,noteg,2016-2024
"CHF 690,000.–",4.5 rooms,"Route de la Poya 4, 1726 Farvagny-le-Grand",fribourg,Attic flat,noteg,2016-2024
"CHF 880,000.–",4.5 rooms,"Hauptstrasse 28, 1715 Alterswil FR",fribourg,Attic flat,noteg,2016-2024
"CHF 715,000.–",3.5 rooms,1616 Attalens,fribourg,Attic flat,noteg,2016-2024
"CHF 790,000.–",3.5 rooms,"Promenade de Folliéran 11, 1740 Neyruz FR",fribourg,Attic flat,noteg,2016-2024
"CHF 795,000.–",4.5 rooms,"Route d'Essert 31, 1733 Treyvaux",fribourg,Attic flat,noteg,2016-2024
"CHF 1,395,000.–",4.5 rooms,"Route du Lavapesson 11, 1763 Granges-Paccot",fribourg,Attic flat,noteg,2016-2024
"CHF 684,000.–",5.5 rooms,"Bord-Dessous 20, 1563 Dompierre FR",fribourg,Attic flat,noteg,2016-2024
"CHF 1,350,000.–",4.5 rooms,"Rue de l'Industrie, 1700 Fribourg",fribourg,Attic flat,noteg,2016-2024
"CHF 1,095,000.–",5.5 rooms,1680 Romont,fribourg,Attic flat,noteg,2016-2024
"CHF 1,380,000.–",4.5 rooms,"Rue de l'Industrie, 1700 Fribourg",fribourg,Attic flat,noteg,2016-2024
"CHF 595,000.–",3.5 rooms,"Rue des Fontaines 19, 1475 Autavaux",fribourg,Attic flat,noteg,2016-2024
"CHF 795,000.–",4.5 rooms,"Rue des Fontaines 19, 1475 Autavaux",fribourg,Attic flat,noteg,2016-2024
"CHF 1,198,000.–",6.5 rooms,1633 Marsens,fribourg,Attic flat,noteg,2016-2024
"CHF 1,120,000.–",5.5 rooms,"Impasse Pré-Laurent 2, 1720 Corminboeuf",fribourg,Attic flat,noteg,2016-2024
"CHF 1,350,000.–",4.5 rooms,"Rue de l'Industrie, 1700 Fribourg",fribourg,Attic flat,noteg,2016-2024
"CHF 1,360,000.–",4.5 rooms,"Rue de l'Industrie, 1700 Fribourg",fribourg,Attic flat,noteg,2016-2024
"CHF 1,490,000.–",5.5 rooms,"Rue de l'Industrie, 1700 Fribourg",fribourg,Attic flat,noteg,2016-2024
"CHF 1,380,000.–",4.5 rooms,"Rue de l'Industrie, 1700 Fribourg",fribourg,Attic flat,noteg,2016-2024
"CHF 1,550,000.–",5.5 rooms,"Rue de l'Industrie, 1700 Fribourg",fribourg,Attic flat,noteg,2016-2024
"CHF 720,000.–",4.5 rooms,1746 Prez vers Noréaz,fribourg,Attic flat,noteg,2016-2024
"CHF 1,119,000.–",5.5 rooms,"Rue des Molettes, 1627 Vaulruz",fribourg,Attic flat,noteg,2016-2024
"CHF 1,119,000.–",5.5 rooms,"Rue des Molettes, 1627 Vaulruz",fribourg,Attic flat,noteg,2016-2024
"CHF 560,000.–",4.5 rooms,"Grâbo, 1724 Le Mouret",fribourg,Attic flat,noteg,2016-2024
"CHF 830,000.–",4.5 rooms,1635 La Tour-de-Trême,fribourg,Attic flat,noteg,2016-2024
"CHF 895,000.–",5.5 rooms,"Route du Glèbe 53, 1695 Villarsel-le-Gibloux",fribourg,Attic flat,noteg,2016-2024
"CHF 975,000.–",4.5 rooms,"Route de Fribourg 23, 1723 Marly",fribourg,Attic flat,noteg,2016-2024
"CHF 779,000.–",4.5 rooms,1723 Marly,fribourg,Attic flat,noteg,2016-2024
"CHF 980,000.–",5.5 rooms,"Route de la Poya 6, 1726 Gibloux",fribourg,Attic flat,noteg,2016-2024
"CHF 662,000.–",4.5 rooms,"Grand-rue 8, 1616 Attalens",fribourg,Roof flat,noteg,1991-2000
"CHF 510,000.–",3.5 rooms,"Route du Zible 8, 1634 La Roche",fribourg,Roof flat,noteg,2016-2024
"CHF 590,000.–",4.5 rooms,"Route du Zible 8, 1634 La Roche FR",fribourg,Terrace flat,eg,2016-2024
"CHF 1,290,000.–",5.5 rooms,1618 Châtel-St-Denis,fribourg,Terrace flat,noteg,2006-2010
"CHF 786,000.–",4.5 rooms,"rue abbé bovet, 1636 Broc",fribourg,Terrace flat,noteg,2016-2024
"CHF 740,000.–",4.5 rooms,1737 Plasselb,fribourg,Terrace flat,noteg,2016-2024
"CHF 755,000.–",4.5 rooms,1737 Plasselb,fribourg,Terrace flat,noteg,2016-2024
"CHF 1,895,000.–",5.5 rooms,"Route de la Cure 30, 1470 Lully FR",fribourg,Single house,,0-1919
"CHF 1,895,000.–",5.5 rooms,"Route de la Cure 30, 1470 Lully FR",fribourg,Single house,,0-1919
"CHF 1,740,000.–",8.5 rooms,"Sorens, 1642 Sorens",fribourg,Single house,,0-1919
"CHF 425,000.–",4.5 rooms,"Rue de la Part-Dieu 2, 1669 Albeuve",fribourg,Single house,,0-1919
"CHF 1,380,000.–",10.5 rooms,1699 Porsel,fribourg,Single house,,0-1919
"CHF 3,650,000.–",12 rooms,1609 Saint-Martin,fribourg,Single house,,0-1919
"CHF 995,000.–",10 rooms,"Rue de la Gare 11, 1470 Estavayer-le-Lac",fribourg,Single house,,0-1919
"CHF 1,400,000.–",10 rooms,1669 Montbovon,fribourg,Single house,,0-1919
"CHF 840,000.–",6 rooms,1566 St-Aubin,fribourg,Single house,,0-1919
"CHF 2,490,000.–",450m²,1680 Romont FR,fribourg,Single house,,0-1919
"CHF 1,150,000.–",6 rooms,1748 Torny-le-Grand,fribourg,Single house,,0-1919
"CHF 1,380,000.–",6.5 rooms,1700 Fribourg,fribourg,Single house,,0-1919
"CHF 445,000.–",5.5 rooms,1656 Jaun,fribourg,Single house,,0-1919
"CHF 1,195,000.–",7.5 rooms,"Impasse de la Rita 6, 1774 Montagny-les-Monts",fribourg,Single house,,0-1919
"CHF 1,490,000.–",13 rooms,"Bellevue 1, 1474 Châbles FR",fribourg,Single house,,0-1919
"CHF 520,000.–",4 rooms,"Rte d'Yverdon-les-Bains 396, 1468 Cheyres",fribourg,Single house,,0-1919
"CHF 980,000.–",N/A,1700 Fribourg,fribourg,Single house,,0-1919
"CHF 697,000.–",10 rooms,1673 Gillarens,fribourg,Single house,,0-1919
"CHF 425,000.–",4.5 rooms,1669 Albeuve,fribourg,Single house,,0-1919
"CHF 1,995,000.–",10 rooms,1686 Grangettes près Romont,fribourg,Single house,,0-1919
"CHF 1,300,000.–",12.5 rooms,"Burgstatt 1, 3210 Kerzers",fribourg,Single house,,0-1919
"CHF 1,320,000.–",9 rooms,"Chemin de la Scie 4, 1696 Vuisternens-en-Ogoz",fribourg,Single house,,0-1919
"CHF 890,000.–",5.5 rooms,1673 Rue,fribourg,Single house,,0-1919
"CHF 3,500,000.–",8 rooms,1731 Ependes FR,fribourg,Single house,,0-1919
"CHF 395,000.–",7.5 rooms,1553 Châtonnaye,fribourg,Single house,,0-1919
"CHF 395,000.–",5.5 rooms,1553 Châtonnaye,fribourg,Single house,,0-1919
"CHF 1,500,000.–",7 rooms,"Leimera 7, 3280 Murten",fribourg,Single house,,1919-1945
"CHF 980,000.–",N/A,1700 Fribourg,fribourg,Single house,,1919-1945
"CHF 510,000.–",4 rooms,"En Farvageux 32, 1567 Delley",fribourg,Single house,,1919-1945
"CHF 1,690,000.–",12 rooms,1728 Rossens FR,fribourg,Single house,,1919-1945
"CHF 510,000.–",4 rooms,"En Farvageux 32, 1567 Delley",fribourg,Single house,,1919-1945
"CHF 745,000.–",2.5 rooms,"Tufteraweg 16, 3178 Bösingen",fribourg,Single house,,1919-1945
"CHF 1,400,000.–",10 rooms,"Rte de Fribourg 20, 1772 Grolley",fribourg,Single house,,1919-1945
"CHF 1,200,000.–",6.5 rooms,"Neustadt 15, 1735 Giffers",fribourg,Single house,,1946-1960
"CHF 895,000.–",8 rooms,"Le Bry, 1645 Le Bry",fribourg,Single house,,1946-1960
"CHF 1,380,000.–",6.5 rooms,"Villars-sur-Glâne, 1752 Villars-sur-Glâne",fribourg,Single house,,1946-1960
"CHF 860,000.–",4.5 rooms,"Chemin des Frandières 10, 1634 La Roche FR",fribourg,Single house,,1946-1960
"CHF 1,495,000.–",12 rooms,1776 Montagny-la-Ville,fribourg,Single house,,1946-1960
"CHF 1,495,000.–",12 rooms,"Imp. Rochettes 8, 1776 Montagny-la-Ville",fribourg,Single house,,1946-1960
"CHF 795,000.–",7 rooms,1484 Aumont,fribourg,Single house,,1946-1960
"CHF 1,650,000.–",10 rooms,1619 Les Paccots,fribourg,Single house,,1946-1960
"CHF 2,690,000.–",12 rooms,1700 Fribourg,fribourg,Single house,,1946-1960
"CHF 1,380,000.–",6.5 rooms,1752 Villars sur Glâne,fribourg,Single house,,1946-1960
"CHF 645,000.–",165m²,"Sonnhalde 7, 3175 Flamatt",fribourg,Single house,,1946-1960
"CHF 1,495,000.–",10 rooms,1776 Montagny-la-Ville,fribourg,Single house,,1946-1960
"CHF 870,000.–",6 rooms,"Impasse des Mésanges 6, 1784 Courtepin",fribourg,Single house,,1946-1960
"CHF 1,322,350.–",4.5 rooms,"Alpenblick 6, 1794 Murten",fribourg,Single house,,1961-1970
"CHF 777,460.–",3.5 rooms,"Chemin des Grèves 102, 1568 Portalban",fribourg,Single house,,1961-1970
"CHF 1,927,050.–",6 rooms,1796 Courgevaux,fribourg,Single house,,1961-1970
"CHF 2,246,010.–",6.5 rooms,1723 Marly,fribourg,Single house,,1961-1970
"CHF 1,980,210.–",5.5 rooms,1721 Misery,fribourg,Single house,,1961-1970
"CHF 1,960,270.–",3.5 rooms,1618 Châtel-St-Denis,fribourg,Single house,,1961-1970
"CHF 2,511,810.–",10.5 rooms,1564 Domdidier,fribourg,Single house,,1961-1970
"CHF 2,509,150.–",6 rooms,"Sonnhalde 14, 3175 Flamatt",fribourg,Single house,,1961-1970
"CHF 2,392,200.–",4 rooms,"Route du Lac 81, 1644 Avry-devant-Pont",fribourg,Single house,,1961-1970
"CHF 2,126,400.–",8 rooms,1723 Marly,fribourg,Single house,,1961-1970
"CHF 1,448,610.–",4.5 rooms,"Route de l'Industrie 68, 1564 Domdidier",fribourg,Single house,,1961-1970
"CHF 730,000.–",5.5 rooms,1669 Montbovon,fribourg,Single house,,1971-1980
"CHF 695,000.–",4.5 rooms,"Gerendacherli 73, 1716 Schwarzsee",fribourg,Single house,,1971-1980
"CHF 1,290,000.–",6.5 rooms,"Route de la Muraille 14, 1544 Gletterens",fribourg,Single house,,1971-1980
"CHF 1,180,000.–",6.5 rooms,"Neyruz, 1740 Neyruz",fribourg,Single house,,1971-1980
"CHF 1,395,000.–",7 rooms,"Route de Villaz-St-Pierre 16, 1692 Massonnens",fribourg,Single house,,1971-1980
"CHF 1,030,000.–",7.5 rooms,1731 Épendes,fribourg,Single house,,1971-1980
"CHF 1,090,000.–",7.5 rooms,1728 Rossens FR,fribourg,Single house,,1971-1980
"CHF 1,080,000.–",6 rooms,1728 Rossens,fribourg,Single house,,1971-1980
"CHF 1,160,000.–",8.5 rooms,1690 Villaz-St-Pierre,fribourg,Single house,,1971-1980
"CHF 850,000.–",5.5 rooms,"Chemin des Ecoles 3, 1791 Courtaman",fribourg,Single house,,1971-1980
"CHF 1,850,000.–",9 rooms,"Juchstrasse 14, 1712 Tafers",fribourg,Single house,,1971-1980
"CHF 545,000.–",2.5 rooms,1740 Neyruz FR,fribourg,Single house,,1971-1980
"CHF 2,300,000.–",6.5 rooms,"Chemin de la Fenettaz 6, 1722 Bourguillon",fribourg,Single house,,1971-1980
"CHF 1,295,000.–",7.5 rooms,1753 Matran,fribourg,Single house,,1971-1980
"CHF 1,100,000.–",6.5 rooms,1609 St-Martin FR,fribourg,Single house,,1971-1980
"CHF 1,295,000.–",8.5 rooms,1753 Matran,fribourg,Single house,,1971-1980
"CHF 1,190,000.–",75 rooms,1728 Rossens FR,fribourg,Single house,,1971-1980
"CHF 2,350,000.–",8 rooms,1722 Bourguillon,fribourg,Single house,,1971-1980
"CHF 2,490,000.–",6.5 rooms,1700 Fribourg,fribourg,Single house,,1971-1980
"CHF 1,000,000.–",6.5 rooms,1619 Les Paccots,fribourg,Single house,,1971-1980
"CHF 950,000.–",6.5 rooms,1482 Cugy FR,fribourg,Single house,,1971-1980
"CHF 920,000.–",6 rooms,1736 St. Silvester,fribourg,Single house,,1971-1980
"CHF 1,690,000.–",8.5 rooms,1700 Fribourg,fribourg,Single house,,1971-1980
"CHF 990,000.–",5.5 rooms,1723 Marly,fribourg,Single house,,1971-1980
"CHF 2,490,000.–",7.5 rooms,1752 Villars-sur-Glâne,fribourg,Single house,,1971-1980
"CHF 2,300,000.–",6.5 rooms,"Chemin de la Fenettaz 6, 1722 Bourguillon",fribourg,Single house,,1971-1980
"CHF 1,195,000.–",5 rooms,"Villargiroud, 1694 Villargiroud",fribourg,Single house,,1981-1990
"CHF 990,000.–",5.5 rooms,"Cugy FR, 1482 Cugy FR",fribourg,Single house,,1981-1990
"CHF 1,250,000.–",7.5 rooms,"Impasse de la Fôret 8, 1782 Lossy",fribourg,Single house,,1981-1990
"CHF 1,465,000.–",5.5 rooms,"Schlossallee 1, 3280 Greng",fribourg,Single house,,1981-1990
"CHF 1,150,000.–",5.5 rooms,1726 Farvagny,fribourg,Single house,,1981-1990
"CHF 1,090,000.–",4.5 rooms,"Route du Gibloux 3, 1643 Gumefens",fribourg,Single house,,1981-1990
"CHF 950,000.–",6.5 rooms,"Route du Gibloux 17, 1695 Villarlod",fribourg,Single house,,1981-1990
"CHF 790,000.–",5.5 rooms,"Grueneburg 12, 3213 Kleinbösingen",fribourg,Single house,,1981-1990
"CHF 1,150,000.–",6.5 rooms,1680 Romont FR,fribourg,Single house,,1981-1990
"CHF 770,000.–",4.5 rooms,"Birchi 32, 1737 Plasselb",fribourg,Single house,,1981-1990
"CHF 1,650,000.–",5.5 rooms,"Chemin du Port 5, 1786 Sugiez",fribourg,Single house,,1981-1990
"CHF 1,100,000.–",5.5 rooms,1714 Heitenried,fribourg,Single house,,1981-1990
"CHF 1,700,000.–",7 rooms,1740 Neyruz FR,fribourg,Single house,,1981-1990
"CHF 1,290,000.–",7 rooms,1727 Corpataux,fribourg,Single house,,1981-1990
"CHF 1,495,000.–",9 rooms,"Rte des Grandseys 31, 1564 Domdidier",fribourg,Single house,,1981-1990
"CHF 1,690,000.–",8 rooms,1731 Ependes FR,fribourg,Single house,,1981-1990
"CHF 2,750,000.–",11 rooms,1642 Sorens,fribourg,Single house,,1981-1990
"CHF 1,250,000.–",7 rooms,1728 Rossens FR,fribourg,Single house,,1981-1990
"CHF 2,899,000.–",8 rooms,1730 Ecuvillens,fribourg,Single house,,1981-1990
"CHF 2,899,000.–",8 rooms,1730 Ecuvillens,fribourg,Single house,,1981-1990
"CHF 1,080,000.–",7 rooms,1687 Vuisternens-devant-Romont,fribourg,Single house,,1981-1990
"CHF 1,380,000.–",5.5 rooms,1637 Charmey (Gruyère),fribourg,Single house,,1981-1990
"CHF 1,080,000.–",7 rooms,1688 Sommentier,fribourg,Single house,,1981-1990
"CHF 1,850,000.–",6.5 rooms,1700 Fribourg,fribourg,Single house,,1981-1990
"CHF 1,195,000.–",5.5 rooms,1746 Prez-vers-Noréaz,fribourg,Single house,,1981-1990
"CHF 1,060,000.–",5.5 rooms,"Route de la Combetta, 1692 Massonnens",fribourg,Single house,,1981-1990
"CHF 1,380,000.–",4.5 rooms,1473 Châtillon FR,fribourg,Single house,,1981-1990
"CHF 920,000.–",6.5 rooms,"Route du Glèbe 4, 1695 Rueyres-St-Laurent",fribourg,Single house,,1981-1990
"CHF 850,000.–",5.5 rooms,1700 Fribourg,fribourg,Single house,,1981-1990
"CHF 915,000.–",4.5 rooms,"Misery, 1721 Misery",fribourg,Single house,,1991-2000
"CHF 1,220,000.–",5.5 rooms,"Courtaman, 1791 Courtaman",fribourg,Single house,,1991-2000
"CHF 2,100,000.–",7.5 rooms,"Chemin de la Grande-Gîte 34, 1630 Bulle",fribourg,Single house,,1991-2000
"CHF 1,150,000.–",5.5 rooms,"Eigerweg 11, 3213 Kleinbösingen",fribourg,Single house,,1991-2000
"CHF 1,190,000.–",5.5 rooms,"Route de l'Ancien Stand 7, 1680 Romont",fribourg,Single house,,1991-2000
"CHF 945,000.–",5.5 rooms,1791 Courtaman,fribourg,Single house,,1991-2000
"CHF 2,200,000.–",8 rooms,1669 Sciernes-d'Albeuve,fribourg,Single house,,1991-2000
"CHF 1,190,000.–",6.5 rooms,1645 Le Bry,fribourg,Single house,,1991-2000
"CHF 1,700,000.–",5.5 rooms,"champ moennoz 7, 1473 Font",fribourg,Single house,,1991-2000
"CHF 4,249,000.–",15 rooms,1789 Lugnorre,fribourg,Single house,,1991-2000
"CHF 1,330,000.–",6.5 rooms,1553 Châtonnaye,fribourg,Single house,,1991-2000
"CHF 850,000.–",6.5 rooms,1772 Grolley,fribourg,Single house,,1991-2000
"CHF 1,140,000.–",5.5 rooms,"Route de la Petite Croix 17, 1681 Billens",fribourg,Single house,,1991-2000
"CHF 520,000.–",6 rooms,"Route de Fribourg, 1634 La Roche FR",fribourg,Single house,,1991-2000
"CHF 1,180,000.–",5.5 rooms,"Sodhüslimatte 19, 3206 Wallenbuch",fribourg,Single house,,2001-2005
"CHF 1,049,000.–",5.5 rooms,"Gletterens, 1544 Gletterens",fribourg,Single house,,2001-2005
"CHF 1,200,000.–",6.5 rooms,"Chemin du Clou 11, 1618 Châtel-Saint-Denis",fribourg,Single house,,2001-2005
"CHF 1,495,000.–",6.5 rooms,"Avry-sur-Matran, 1754 Avry-sur-Matran",fribourg,Single house,,2001-2005
"CHF 1,400,000.–",7.5 rooms,"Impasse de la Halta 6, 1785 Cressier FR",fribourg,Single house,,2001-2005
"CHF 1,045,000.–",5 rooms,"Chemin de la Reine Berthe 17, 1532 Fétigny",fribourg,Single house,,2001-2005
"CHF 660,000.–",4.5 rooms,"Berghölzli 26, 1719 Brünisried",fribourg,Single house,,2001-2005
"CHF 1,195,000.–",5 rooms,1776 Montagny-la-Ville,fribourg,Single house,,2001-2005
"CHF 1,100,000.–",5.5 rooms,1663 Pringy,fribourg,Single house,,2001-2005
"CHF 2,150,000.–",6.5 rooms,1744 Chénens,fribourg,Single house,,2001-2005
"CHF 1,000,000.–",4.5 rooms,1742 Autigny,fribourg,Single house,,2001-2005
"CHF 1,298,000.–",9.5 rooms,"Baletschied 6, 1735 Giffers",fribourg,Single house,,2001-2005
"CHF 1,170,000.–",6.5 rooms,1745 Lentigny,fribourg,Single house,,2001-2005
"CHF 1,045,000.–",5 rooms,1532 Fétigny,fribourg,Single house,,2001-2005
"CHF 1,350,000.–",6.5 rooms,1754 Avry-sur-Matran,fribourg,Single house,,2001-2005
"CHF 995,000.–",4.5 rooms,1673 Rue,fribourg,Single house,,2001-2005
"CHF 2,950,000.–",7.5 rooms,1473 Châtillon FR,fribourg,Single house,,2006-2010
"CHF 1,390,000.–",6.5 rooms,1796 Gurwolf,fribourg,Single house,,2006-2010
"CHF 1,350,000.–",4.5 rooms,"Route de Belfaux 27, 1720 Corminboeuf",fribourg,Single house,,2006-2010
"CHF 1,490,000.–",5.5 rooms,"Corbières, 1647 Corbières",fribourg,Single house,,2006-2010
"CHF 1,230,000.–",3.5 rooms,"Vuadens, 1628 Vuadens",fribourg,Single house,,2006-2010
"CHF 1,190,000.–",6.5 rooms,"Sévaz, 1541 Sévaz",fribourg,Single house,,2006-2010
"CHF 2,390,000.–",7.5 rooms,1630 Bulle,fribourg,Single house,,2006-2010
"CHF 1,090,000.–",4.5 rooms,"Chemin des Burgondes 29, 1532 Fétigny",fribourg,Single house,,2006-2010
"CHF 1,200,000.–",5.5 rooms,1615 Bossonnens,fribourg,Single house,,2006-2010
"CHF 1,395,000.–",6.5 rooms,1628 Vuadens,fribourg,Single house,,2006-2010
"CHF 2,290,000.–",6 rooms,1468 Cheyres,fribourg,Single house,,2006-2010
"CHF 2,320,000.–",9.5 rooms,1630 Bulle,fribourg,Single house,,2006-2010
"CHF 1,070,000.–",5 rooms,1474 Châbles,fribourg,Single house,,2006-2010
"CHF 1,890,000.–",7.5 rooms,1784 Courtepin,fribourg,Single house,,2006-2010
"CHF 2,280,000.–",8.5 rooms,"Rue de Jéricho 34, 1630 Bulle",fribourg,Single house,,2006-2010
"CHF 2,390,000.–",7.5 rooms,1630 Bulle,fribourg,Single house,,2006-2010
"CHF 2,390,000.–",7.5 rooms,1635 La Tour-de-Trême,fribourg,Single house,,2006-2010
"CHF 1,490,000.–",6.5 rooms,1619 Les Paccots,fribourg,Single house,,2006-2010
"CHF 1,280,000.–",5.5 rooms,1772 Ponthaux,fribourg,Single house,,2006-2010
"CHF 1,150,000.–",5.5 rooms,1527 Villeneuve FR,fribourg,Single house,,2006-2010
"CHF 1,250,000.–",6.5 rooms,1627 Vaulruz,fribourg,Single house,,2006-2010
"CHF 1,070,000.–",5 rooms,1474 Châbles FR,fribourg,Single house,,2006-2010
"CHF 1,800,000.–",9 rooms,1754 Avry-sur-Matran,fribourg,Single house,,2006-2010
"CHF 1,680,000.–",8 rooms,1642 Sorens,fribourg,Single house,,2006-2010
"CHF 1,680,000.–",7.5 rooms,1642 Sorens,fribourg,Single house,,2006-2010
"CHF 1,145,000.–",6.5 rooms,"Route de Nierlet 121, 1740 Neyruz FR",fribourg,Single house,,2011-2015
"CHF 1,150,000.–",6.5 rooms,"Courtepin, 1784 Courtepin",fribourg,Single house,,2011-2015
"CHF 1,150,000.–",6.5 rooms,"Surpierre, 1528 Surpierre",fribourg,Single house,,2011-2015
"CHF 1,575,000.–",5.5 rooms,"Le Dally 177, 1628 Vuadens",fribourg,Single house,,2011-2015
"CHF 1,760,000.–",8.5 rooms,1722 Bourguillon,fribourg,Single house,,2011-2015
"CHF 2,900,000.–",7.5 rooms,1470 Estavayer-le-Lac,fribourg,Single house,,2011-2015
"CHF 1,250,000.–",5.5 rooms,1746 Prez-vers-Noréaz,fribourg,Single house,,2011-2015
"CHF 875,000.–",4.5 rooms,1721 Courtion,fribourg,Single house,,2011-2015
"CHF 1,945,000.–",9 rooms,1470 Seiry,fribourg,Single house,,2011-2015
"CHF 1,040,000.–",5.5 rooms,1474 Châbles,fribourg,Single house,,2011-2015
"CHF 2,990,000.–",9.5 rooms,1754 Avry-sur-Matran,fribourg,Single house,,2011-2015
"CHF 895,000.–",5 rooms,"Léchère 17, 1566 St-Aubin FR",fribourg,Single house,,2011-2015
"CHF 1,590,000.–",5.5 rooms,1637 Charmey (Gruyère),fribourg,Single house,,2011-2015
"CHF 1,280,000.–",6.5 rooms,1564 Domdidier,fribourg,Single house,,2011-2015
"CHF 770,000.–",4.5 rooms,1485 Nuvilly,fribourg,Single house,,2011-2015
"CHF 1,290,000.–",5.5 rooms,1618 Châtel-St-Denis,fribourg,Single house,,2011-2015
"CHF 1,190,000.–",5.5 rooms,1634 La Roche FR,fribourg,Single house,,2011-2015
"CHF 1,450,000.–",4.5 rooms,"Impasse de la Source, 1754 Avry-sur-Matran",fribourg,Single house,,2016-2024
"CHF 1,060,000.–",5.5 rooms,"La Mullera 20, 1784 Courtepin",fribourg,Single house,,2016-2024
"CHF 1,300,000.–",5.5 rooms,1564 Domdidier,fribourg,Single house,,2016-2024
"CHF 1,350,000.–",6.5 rooms,1544 Gletterens,fribourg,Single house,,2016-2024
"CHF 1,190,000.–",6.5 rooms,"Rue Nestlé 21, 1636 Broc",fribourg,Single house,,2016-2024
"CHF 1,990,000.–",5.5 rooms,1618 Châtel-St-Denis,fribourg,Single house,,2016-2024
"CHF 1,300,000.–",6 rooms,"Route de la Berra 59, 1634 La Roche FR",fribourg,Single house,,2016-2024
"CHF 1,350,000.–",6.5 rooms,"Marsens, 1633 Marsens",fribourg,Single house,,2016-2024
